entity_id;entity_type;time_index;fiware_servicepath;__original_ngsi_entity__;i40assetname;i40physicalmodeltype;currcycletime;drawer1status;drawer2status;orderid;restservicelife;robotrunning;robotspeed
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849146376 (2023-02-08T09:39:06.376Z);/demo;NULL;Robot1;Workstation;3;Execute;Complete;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849147390 (2023-02-08T09:39:07.390Z);/demo;NULL;Robot1;Workstation;3;Execute;Idle;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849151403 (2023-02-08T09:39:11.403Z);/demo;NULL;Robot1;Workstation;5;Complete;Idle;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849151419 (2023-02-08T09:39:11.419Z);/demo;NULL;Robot1;Workstation;5;Complete;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849152432 (2023-02-08T09:39:12.432Z);/demo;NULL;Robot1;Workstation;5;Idle;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849155447 (2023-02-08T09:39:15.447Z);/demo;NULL;Robot1;Workstation;4;Idle;Complete;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849155475 (2023-02-08T09:39:15.475Z);/demo;NULL;Robot1;Workstation;4;Execute;Complete;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849156488 (2023-02-08T09:39:16.488Z);/demo;NULL;Robot1;Workstation;4;Execute;Idle;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849159501 (2023-02-08T09:39:19.501Z);/demo;NULL;Robot1;Workstation;4;Complete;Idle;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849159511 (2023-02-08T09:39:19.511Z);/demo;NULL;Robot1;Workstation;4;Complete;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849160525 (2023-02-08T09:39:20.525Z);/demo;NULL;Robot1;Workstation;4;Idle;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849162540 (2023-02-08T09:39:22.540Z);/demo;NULL;Robot1;Workstation;3;Idle;Complete;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849162568 (2023-02-08T09:39:22.568Z);/demo;NULL;Robot1;Workstation;3;Execute;Complete;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849164580 (2023-02-08T09:39:24.580Z);/demo;NULL;Robot1;Workstation;3;Execute;Idle;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849167592 (2023-02-08T09:39:27.592Z);/demo;NULL;Robot1;Workstation;5;Complete;Idle;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849167607 (2023-02-08T09:39:27.607Z);/demo;NULL;Robot1;Workstation;5;Complete;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849169621 (2023-02-08T09:39:29.621Z);/demo;NULL;Robot1;Workstation;5;Idle;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849170634 (2023-02-08T09:39:30.634Z);/demo;NULL;Robot1;Workstation;3;Idle;Complete;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849170660 (2023-02-08T09:39:30.660Z);/demo;NULL;Robot1;Workstation;3;Execute;Complete;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849172674 (2023-02-08T09:39:32.674Z);/demo;NULL;Robot1;Workstation;3;Execute;Idle;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849172689 (2023-02-08T09:39:32.689Z);/demo;NULL;Robot1;Workstation;2;Complete;Idle;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849172716 (2023-02-08T09:39:32.716Z);/demo;NULL;Robot1;Workstation;2;Complete;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849174732 (2023-02-08T09:39:34.732Z);/demo;NULL;Robot1;Workstation;2;Idle;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849178747 (2023-02-08T09:39:38.747Z);/demo;NULL;Robot1;Workstation;6;Idle;Complete;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849178795 (2023-02-08T09:39:38.795Z);/demo;NULL;Robot1;Workstation;6;Execute;Complete;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849178821 (2023-02-08T09:39:38.821Z);/demo;NULL;Robot1;Workstation;6;Execute;Idle;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849181835 (2023-02-08T09:39:41.835Z);/demo;NULL;Robot1;Workstation;3;Complete;Idle;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849181851 (2023-02-08T09:39:41.851Z);/demo;NULL;Robot1;Workstation;3;Complete;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849181883 (2023-02-08T09:39:41.883Z);/demo;NULL;Robot1;Workstation;3;Idle;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849186899 (2023-02-08T09:39:46.899Z);/demo;NULL;Robot1;Workstation;5;Idle;Complete;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849186922 (2023-02-08T09:39:46.922Z);/demo;NULL;Robot1;Workstation;5;Execute;Complete;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849188936 (2023-02-08T09:39:48.936Z);/demo;NULL;Robot1;Workstation;5;Execute;Idle;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849192951 (2023-02-08T09:39:52.951Z);/demo;NULL;Robot1;Workstation;6;Complete;Idle;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849192964 (2023-02-08T09:39:52.964Z);/demo;NULL;Robot1;Workstation;6;Complete;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849194978 (2023-02-08T09:39:54.978Z);/demo;NULL;Robot1;Workstation;6;Idle;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849196998 (2023-02-08T09:39:56.998Z);/demo;NULL;Robot1;Workstation;4;Idle;Complete;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849197090 (2023-02-08T09:39:57.090Z);/demo;NULL;Robot1;Workstation;4;Execute;Complete;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849199109 (2023-02-08T09:39:59.109Z);/demo;NULL;Robot1;Workstation;4;Execute;Idle;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849199122 (2023-02-08T09:39:59.122Z);/demo;NULL;Robot1;Workstation;2;Complete;Idle;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849199139 (2023-02-08T09:39:59.139Z);/demo;NULL;Robot1;Workstation;2;Complete;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849201168 (2023-02-08T09:40:01.168Z);/demo;NULL;Robot1;Workstation;2;Idle;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849204185 (2023-02-08T09:40:04.185Z);/demo;NULL;Robot1;Workstation;5;Idle;Complete;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849204207 (2023-02-08T09:40:04.207Z);/demo;NULL;Robot1;Workstation;5;Execute;Complete;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849205221 (2023-02-08T09:40:05.221Z);/demo;NULL;Robot1;Workstation;5;Execute;Idle;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849209234 (2023-02-08T09:40:09.234Z);/demo;NULL;Robot1;Workstation;5;Complete;Idle;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849209245 (2023-02-08T09:40:09.245Z);/demo;NULL;Robot1;Workstation;5;Complete;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849210261 (2023-02-08T09:40:10.261Z);/demo;NULL;Robot1;Workstation;5;Idle;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849215274 (2023-02-08T09:40:15.274Z);/demo;NULL;Robot1;Workstation;6;Idle;Complete;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849215316 (2023-02-08T09:40:15.316Z);/demo;NULL;Robot1;Workstation;6;Execute;Complete;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849216337 (2023-02-08T09:40:16.337Z);/demo;NULL;Robot1;Workstation;6;Execute;Idle;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849218351 (2023-02-08T09:40:18.351Z);/demo;NULL;Robot1;Workstation;3;Complete;Idle;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849218363 (2023-02-08T09:40:18.363Z);/demo;NULL;Robot1;Workstation;3;Complete;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849219375 (2023-02-08T09:40:19.375Z);/demo;NULL;Robot1;Workstation;3;Idle;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849225387 (2023-02-08T09:40:25.387Z);/demo;NULL;Robot1;Workstation;7;Idle;Complete;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849225429 (2023-02-08T09:40:25.429Z);/demo;NULL;Robot1;Workstation;7;Execute;Complete;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849227443 (2023-02-08T09:40:27.443Z);/demo;NULL;Robot1;Workstation;7;Execute;Idle;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849227455 (2023-02-08T09:40:27.455Z);/demo;NULL;Robot1;Workstation;2;Complete;Idle;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849227467 (2023-02-08T09:40:27.467Z);/demo;NULL;Robot1;Workstation;2;Complete;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849229482 (2023-02-08T09:40:29.482Z);/demo;NULL;Robot1;Workstation;2;Idle;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849230494 (2023-02-08T09:40:30.494Z);/demo;NULL;Robot1;Workstation;3;Idle;Complete;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849230519 (2023-02-08T09:40:30.519Z);/demo;NULL;Robot1;Workstation;3;Execute;Complete;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849230531 (2023-02-08T09:40:30.531Z);/demo;NULL;Robot1;Workstation;3;Execute;Idle;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849232545 (2023-02-08T09:40:32.545Z);/demo;NULL;Robot1;Workstation;2;Complete;Idle;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849232559 (2023-02-08T09:40:32.559Z);/demo;NULL;Robot1;Workstation;2;Complete;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849232576 (2023-02-08T09:40:32.576Z);/demo;NULL;Robot1;Workstation;2;Idle;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849239590 (2023-02-08T09:40:39.590Z);/demo;NULL;Robot1;Workstation;7;Idle;Complete;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849239620 (2023-02-08T09:40:39.620Z);/demo;NULL;Robot1;Workstation;7;Execute;Complete;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849240632 (2023-02-08T09:40:40.632Z);/demo;NULL;Robot1;Workstation;7;Execute;Idle;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849245643 (2023-02-08T09:40:45.643Z);/demo;NULL;Robot1;Workstation;6;Complete;Idle;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849245655 (2023-02-08T09:40:45.655Z);/demo;NULL;Robot1;Workstation;6;Complete;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849246668 (2023-02-08T09:40:46.668Z);/demo;NULL;Robot1;Workstation;6;Idle;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849251680 (2023-02-08T09:40:51.680Z);/demo;NULL;Robot1;Workstation;6;Idle;Complete;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849251707 (2023-02-08T09:40:51.707Z);/demo;NULL;Robot1;Workstation;6;Execute;Complete;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849252719 (2023-02-08T09:40:52.719Z);/demo;NULL;Robot1;Workstation;6;Execute;Idle;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849255730 (2023-02-08T09:40:55.730Z);/demo;NULL;Robot1;Workstation;4;Complete;Idle;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849255742 (2023-02-08T09:40:55.742Z);/demo;NULL;Robot1;Workstation;4;Complete;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849256753 (2023-02-08T09:40:56.753Z);/demo;NULL;Robot1;Workstation;4;Idle;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849259765 (2023-02-08T09:40:59.765Z);/demo;NULL;Robot1;Workstation;4;Idle;Complete;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849259794 (2023-02-08T09:40:59.794Z);/demo;NULL;Robot1;Workstation;4;Execute;Complete;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849261810 (2023-02-08T09:41:01.810Z);/demo;NULL;Robot1;Workstation;4;Execute;Idle;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849263824 (2023-02-08T09:41:03.824Z);/demo;NULL;Robot1;Workstation;4;Complete;Idle;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849263839 (2023-02-08T09:41:03.839Z);/demo;NULL;Robot1;Workstation;4;Complete;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849265854 (2023-02-08T09:41:05.854Z);/demo;NULL;Robot1;Workstation;4;Idle;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849270866 (2023-02-08T09:41:10.866Z);/demo;NULL;Robot1;Workstation;7;Idle;Complete;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849270889 (2023-02-08T09:41:10.889Z);/demo;NULL;Robot1;Workstation;7;Execute;Complete;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849270901 (2023-02-08T09:41:10.901Z);/demo;NULL;Robot1;Workstation;7;Execute;Idle;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849272913 (2023-02-08T09:41:12.913Z);/demo;NULL;Robot1;Workstation;2;Complete;Idle;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849272925 (2023-02-08T09:41:12.925Z);/demo;NULL;Robot1;Workstation;2;Complete;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849272956 (2023-02-08T09:41:12.956Z);/demo;NULL;Robot1;Workstation;2;Idle;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849277972 (2023-02-08T09:41:17.972Z);/demo;NULL;Robot1;Workstation;5;Idle;Complete;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849278007 (2023-02-08T09:41:18.007Z);/demo;NULL;Robot1;Workstation;5;Execute;Complete;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849279024 (2023-02-08T09:41:19.024Z);/demo;NULL;Robot1;Workstation;5;Execute;Idle;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849283039 (2023-02-08T09:41:23.039Z);/demo;NULL;Robot1;Workstation;5;Complete;Idle;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849283056 (2023-02-08T09:41:23.056Z);/demo;NULL;Robot1;Workstation;5;Complete;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849284070 (2023-02-08T09:41:24.070Z);/demo;NULL;Robot1;Workstation;5;Idle;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849288083 (2023-02-08T09:41:28.083Z);/demo;NULL;Robot1;Workstation;5;Idle;Complete;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849288110 (2023-02-08T09:41:28.110Z);/demo;NULL;Robot1;Workstation;5;Execute;Complete;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849290125 (2023-02-08T09:41:30.125Z);/demo;NULL;Robot1;Workstation;5;Execute;Idle;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849294138 (2023-02-08T09:41:34.138Z);/demo;NULL;Robot1;Workstation;6;Complete;Idle;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849294150 (2023-02-08T09:41:34.150Z);/demo;NULL;Robot1;Workstation;6;Complete;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849296164 (2023-02-08T09:41:36.164Z);/demo;NULL;Robot1;Workstation;6;Idle;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849300176 (2023-02-08T09:41:40.176Z);/demo;NULL;Robot1;Workstation;6;Idle;Complete;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849300200 (2023-02-08T09:41:40.200Z);/demo;NULL;Robot1;Workstation;6;Execute;Complete;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849300215 (2023-02-08T09:41:40.215Z);/demo;NULL;Robot1;Workstation;6;Execute;Idle;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849303228 (2023-02-08T09:41:43.228Z);/demo;NULL;Robot1;Workstation;3;Complete;Idle;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849303245 (2023-02-08T09:41:43.245Z);/demo;NULL;Robot1;Workstation;3;Complete;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849303264 (2023-02-08T09:41:43.264Z);/demo;NULL;Robot1;Workstation;3;Idle;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849307276 (2023-02-08T09:41:47.276Z);/demo;NULL;Robot1;Workstation;4;Idle;Complete;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849307302 (2023-02-08T09:41:47.302Z);/demo;NULL;Robot1;Workstation;4;Execute;Complete;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849309315 (2023-02-08T09:41:49.315Z);/demo;NULL;Robot1;Workstation;4;Execute;Idle;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849313326 (2023-02-08T09:41:53.326Z);/demo;NULL;Robot1;Workstation;6;Complete;Idle;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849313339 (2023-02-08T09:41:53.339Z);/demo;NULL;Robot1;Workstation;6;Complete;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849315354 (2023-02-08T09:41:55.354Z);/demo;NULL;Robot1;Workstation;6;Idle;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849316364 (2023-02-08T09:41:56.364Z);/demo;NULL;Robot1;Workstation;3;Idle;Complete;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849316386 (2023-02-08T09:41:56.386Z);/demo;NULL;Robot1;Workstation;3;Execute;Complete;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849317400 (2023-02-08T09:41:57.400Z);/demo;NULL;Robot1;Workstation;3;Execute;Idle;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849319412 (2023-02-08T09:41:59.412Z);/demo;NULL;Robot1;Workstation;3;Complete;Idle;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849319424 (2023-02-08T09:41:59.424Z);/demo;NULL;Robot1;Workstation;3;Complete;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849320438 (2023-02-08T09:42:00.438Z);/demo;NULL;Robot1;Workstation;3;Idle;Execute;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849325455 (2023-02-08T09:42:05.455Z);/demo;NULL;Robot1;Workstation;6;Idle;Complete;urn:ngsiv2:I40Asset:ON000002;320000;false;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849325496 (2023-02-08T09:42:05.496Z);/demo;NULL;Robot1;Workstation;6;Execute;Complete;urn:ngsiv2:I40Asset:ON000002;320000;true;100
urn:ngsiv2:I40Asset:Workstation00001;I40AssetWorkstation;1675849325530 (2023-02-08T09:42:05.530Z);/demo;NULL;Robot1;Workstation;6;Execute;Idle;urn:ngsiv2:I40Asset:ON000002;320000;true;100
